Address,TokenBalanceInWei,TokenBalanceInEth,Heisen
0xf68d2048283E7BD998Ce778f450a6036175869Cb,0,0.0000,0.0000
0x89121C6E6E98b90C0866F4673b36AF84eFB44Ea8,2999164122458261652316918445,"2,999,164,122.4583","2,999,164,122.4583"
0xa28c5D91e3bE500811DaFb66C125a763E384669E,4290025066742751709161214216,"4,290,025,066.7428","4,290,025,066.7428"
0x012D712977b90d6a2B7065Dbba984C9257F6b778,5432168315958363577595799536,"5,432,168,315.9584","5,432,168,315.9584"
0x7270758262DFc7f4954913eB43FCf837450E2aa8,1595518937347742043880404862,"1,595,518,937.3477","1,595,518,937.3477"
0x05087b96F29f1df610fA7C88EA48BCcBc062Ff76,9124796442838851331543247976,"9,124,796,442.8389","9,124,796,442.8389"
0x7B0ea35147E522bBB639177f9df4D8DBB243100c,0,0.0000,0.0000
0x43965C18dD478B71AD7694A511e7C1b47D46Fe4b,249750000000000000000000,"249,750.0000","249,750.0000"
0xDD4148701C51c6b292cd57909e16B1f0982d6564,0,0.0000,0.0000
0x38EA23Ca3E3b7F69c14527fC7Cb4fc16D67476E5,0,0.0000,0.0000
0x2A12AD35B20985cACe7287B283E9B9bc03bA69A0,22931222249885497974212559412,"22,931,222,249.8855","22,931,222,249.8855"
0x769Aa25Aa78d5f98589936a26d246501971f07cA,7947973809822477440176235086,"7,947,973,809.8225","7,947,973,809.8225"
0xd7f5153df11e75db4bac1E703541be3b84EC99EF,0,0.0000,0.0000
0xFf741C991486bd235eCbdaE5c2A4F644cDd5553D,0,0.0000,0.0000
0xd6134e0c5A4f40233b2327E9E54a9a41C78F16A6,1905064425937483974,1.9051,1.9051
0x36B48CE80A64225A63Ba8BF949364768d46A4CE0,11530066219498234458182104990,"11,530,066,219.4982","11,530,066,219.4982"
0x619e5A8A0d585325a8b47bac16e80A8555B1d950,999000000000000000,0.999,0.999
0x1A13CAcaeB3663Ce64668A5B9236550140021576,4562927483893401025497631470,"4,562,927,483.8934","4,562,927,483.8934"
0xda42820827C3ED53377D6457b06Fa76414fB9255,0,0.0000,0.0000
0x7cC56737a758b06924005eEE03A865D017095405,0,0.0000,0.0000
0xD8e8824Ed33D2e9559A368f00750C53269Aa317c,2925869434139879937474371318,"2,925,869,434.1399","2,925,869,434.1399"
0xB3781A41596BbD30AE1ab06aE8Fa1fFcd47D56fb,10018705695227111589081992261,"10,018,705,695.2271","10,018,705,695.2271"
0x69Eb427AC56A2C76A8f1AEE97FCA0F1FEBBA7CdA,3059993661691757899397738694,"3,059,993,661.6918","3,059,993,661.6918"
0x9F71D48A7e362DF317217E3f7Dd4b5eb9181E005,0,0.0000,0.0000
0x09e2529FE505e616EDbC7A8a72aE2B4a359f0d2A,0,0.0000,0.0000
0x1191049303dA7B7444fc9A9FFee8Da5FF1aC7f67,0,0.0000,0.0000
0x08f36F7303aB99533cBB5530A24a6a6E76539A67,0,0.0000,0.0000
0xDae585390A558f71647a8c36eAB9f42637d343A1,0,0.0000,0.0000
0x6cCC7D51b5d69F1Ed953A3c7224134c1E2A82e92,7364914636266938374514518021,"7,364,914,636.2669","7,364,914,636.2669"
0x004782735748E711046ba6c0D1CcF1D15F3585b2,13895069927801502783019987189,"13,895,069,927.8015","13,895,069,927.8015"
0x64B575717400f297fd9A20E3501DF223DB8a5C9d,1183646176418815999557809979,"1,183,646,176.4188","1,183,646,176.4188"
0xF7c122211ca210EF928B2da5a5A1152947730D24,799200000999000015778149310,"799,200,000.999","799,200,000.999"
0x48347B7b016912A755c9682Aa74eB4Aa9b28123a,0,0.0000,0.0000
0x2B8aB4641182e51b7C7931bf10a76C30fAf524a3,1407349249486079086315177932,"1,407,349,249.4861","1,407,349,249.4861"
0xc928092fD3D4750f3F99C94E70Bb59d8542f91B7,1983859525005184373868,"1,983.8595","1,983.8595"
0x2f11CB4eCa67f0B4dAEFD6817a368f8A490E60e4,0,0.0000,0.0000
0xD03432BBf7A108Ab4127924457dA35A3cb75F350,12543823124152589564246501872,"12,543,823,124.1526","12,543,823,124.1526"
0xA8FaA18e4C0BEfBFCF939B5082D2883261a389Ab,0,0.0000,0.0000
0x8b71FbeEba010416aD8427CAa8b76034B5A670E4,13629361073947667212943888780,"13,629,361,073.9477","13,629,361,073.9477"
0x065b1a08889b03E20bC67337761E7B55682CCb8A,2021942669490761002488455227,"2,021,942,669.4908","2,021,942,669.4908"
0xEeeb941a4865BE5913f1e926df815c2bdB032EF0,0,0.0000,0.0000
0xd844092E83521EB016Ae4c40139B81C96265868A,0,0.0000,0.0000
0x5595B308e7ad6cCA3D31Afa63bA4AF74D5F68597,0,0.0000,0.0000
0x3e8c8D8fb4196CC813c4F360E9Bb9AF9816113DD,4916340522144537465456516051,"4,916,340,522.1445","4,916,340,522.1445"
0x4183833711a670C1d2b4E7d80E683993948765eA,5835159029970000006271921133,"5,835,159,029.97","5,835,159,029.97"
0x6dc8FcE1F3D3B4cA9c19159044973ed4fA110279,4606320722911833089747249012,"4,606,320,722.9118","4,606,320,722.9118"
0x8a2Bd0286a0033E62eE9EaB116558ac5ECe36FA7,5792195411446036104657760912,"5,792,195,411.446","5,792,195,411.446"
0x1AF51B06ea7BE942c1ce55e3412B83133BAb4c46,0,0.0000,0.0000
0x721a1DC8540c9227b935b757CBA2c299c4dfCa2A,79980801377842,0.0001,0.0001
0xF4E57DAB48FE55285242DB7c1Eb06C91f47adc87,7262809060057437309826521195,"7,262,809,060.0574","7,262,809,060.0574"
0x5B8F7BDFF4f1209C2Fa46528273DCF9411012d98,6000000000000000000000000000,"6,000,000,000.0000","6,000,000,000.0000"
0x66512811Ec6F4d7e68d3B14BCe2CE465767Ea9b7,0,0.0000,0.0000
0x109bD420Df040C0D5A86770b55f5B464B6d12131,1312419964987409890132214948,"1,312,419,964.9874","1,312,419,964.9874"
0x9E89dE0FeB3280706570a620b7E8652d6d2648Eb,0,0.0000,0.0000
0xBDc5552CF676C8834352576DBa2834cFd49308dF,0,0.0000,0.0000
0xf821a0Ef1CC4873b49593a0CC18D6dE4DAfE6bFE,15280356665396404727576999967,"15,280,356,665.3964","15,280,356,665.3964"
0xF01c1ec01D177EfE6e5678aeCFcf320578559820,6006647340000000030881434571,"6,006,647,340","6,006,647,340"
0x68d0DFaC138e9Ad391d68f8CF2282a79Fa4A3c51,0,0.0000,0.0000
0x7b23ddCa0249D8aB7e8CEA3fff12a82D3a969908,5005555009050776664391239224,"5,005,555,009.0508","5,005,555,009.0508"
0x2dCE18Ca355D94Caa6d96dfc62561f6b7c64e154,2182707616776865825845377388,"2,182,707,616.7769","2,182,707,616.7769"
0xeb525c279895aF7da313D1a4C0aeE8ff3a220998,3704646262107217905765420686,"3,704,646,262.1072","3,704,646,262.1072"
0x95df8998c9C9eef394beF4579461e524Eeba9D3E,1385949466233064984402650489,"1,385,949,466.2331","1,385,949,466.2331"
0xD61133251c8207C2C0DC8Eea23B407C105686aEa,0,0.0000,0.0000
0xcbc574c7DBdCD580Edc4e74B65494969666198db,0,0.0000,0.0000
0x4e3A14145c9b0278Bee208cC6007b55828f4BFEf,0,0.0000,0.0000
0x8c56663Df6C18CC7Df0c27dA9CfAd899d8CFFB0C,6872329235273242719711109920,"6,872,329,235.2732","6,872,329,235.2732"
0x3D3f14592438b191922D4d137B4B98B69182AA20,11718260646793323009851049320,"11,718,260,646.7933","11,718,260,646.7933"
0x31D44AC1729a0f202A62692441017EcfCBd9C8aC,1160401429571743579934877410,"1,160,401,429.5717","1,160,401,429.5717"
0xeAdFB433E4D438335013858D22f8AEc5DEe1B3b2,0,0.0000,0.0000
0x6cCb883406d3eDCeea0b1cc9A6E7d840fF611742,8842305267418011559814771825,"8,842,305,267.418","8,842,305,267.418"
0xD25B2C30E57203f5e578437aD37Ee9f11954C0F8,0,0.0000,0.0000
0x7E856cE8c2fb4Bf5F4f0c689a0864b91393d8B30,0,0.0000,0.0000
0x6E8d62B87b09543C4377c6dd074fC3BF0050A0cD,999000000000000006013209949,"999,000,000","999,000,000"
0x4d6358E42657a8595135fa9fa5059DD6c812e92e,5607853822073624082301846360,"5,607,853,822.0736","5,607,853,822.0736"
0x978a8B7994594B0593Ba187b91676fF82Fcd163b,2785687981631928515766605880,"2,785,687,981.6319","2,785,687,981.6319"
0x5a7EA18aAe6f899e107ee7FE62ade7195eB1A665,27311802556244386696242040894,"27,311,802,556.2444","27,311,802,556.2444"
0x05539F9a20CEB57c143836116BD61F849c1bD62f,3186934367769425207139463264,"3,186,934,367.7694","3,186,934,367.7694"
0xed25043c5Fb955fcd42eBA20adB66Ce248752981,0,0.0000,0.0000
0x657ab76965459a61df63Cf567B28887276Eb666F,0,0.0000,0.0000
0xC2CC459e9Ff7b7A46ef1a149bcdeEe702B1E066a,2023934083019196764439727771,"2,023,934,083.0192","2,023,934,083.0192"
0x07Ccbb9f49f37CB9c68926De79b6752Ad50c91DE,7654188222620531903366515871,"7,654,188,222.6205","7,654,188,222.6205"
0x27070eb3F36dD9A70894dbbC235A74f0f2d324D5,1577999339129944885371296032,"1,577,999,339.1299","1,577,999,339.1299"
0xa8fDA6D87017692Bc9F49933C1Be171a36Bcf63D,413980705297917664229176720,"413,980,705.2979","413,980,705.2979"
0xF951E485d2a8AC9Feb93707C187133A9D128F643,2209045093085200979872958845,"2,209,045,093.0852","2,209,045,093.0852"
0x2DE323cbD738B2BE021f8E02399D458402C384b4,9887335836469397880244239056,"9,887,335,836.4694","9,887,335,836.4694"
0xcF7772f63eDA940e7b80811828aCAdA333FadC7B,571171538355392439652692009,"571,171,538.3554","571,171,538.3554"
0xb9B88947dD526E615ca4fEb1A183Bdf2822C41D0,0,0.0000,0.0000
0xBd822Fd6fD2135ea2eA19031cdBab58D4446C6df,0,0.0000,0.0000
0x57bece166bE5CD7782Dac93eefD0422ac165BFD2,0,0.0000,0.0000
0xa715d873Cc0153E8283BA67591656803Cb67851E,19766654474892237262155245129,"19,766,654,474.8922","19,766,654,474.8922"
0xe5E25e22173A6998C4ae1eECd1d0fe90d0329B99,0,0.0000,0.0000
0x0a46f54c29D3176281A0C26e6C668A1E0fC56345,7827386092435732159325028414,"7,827,386,092.4357","7,827,386,092.4357"
0xCEb79A093E03c87D99aC40993d66702A2a3B75B5,0,0.0000,0.0000
0x075640477318583886d026e5C0AD2b73e3Df3Ba6,0,0.0000,0.0000
0xD80eB3c4f21f03c2C9f4794f9145bF81F754A850,0,0.0000,0.0000
0x64B40ac3baF296dEf795006e4535abe3BcB18586,1585273140000000137445685365,"1,585,273,140","1,585,273,140"
0xe24449034d0B0C9c083F9a2c194ccB273b493467,0,0.0000,0.0000
0x81897fD6B14b7f6D684cD3996822903EF87B587b,5404164242698277725446815501,"5,404,164,242.6983","5,404,164,242.6983"
0xC9135045A84641F5578b9975B312fD898D0aDE0A,0,0.0000,0.0000
0x4a52FaA7753E8Dcde056F023A363F87e36B5194a,12559013181895546964719117556,"12,559,013,181.8955","12,559,013,181.8955"
0xd28a37fdbf3E836F6e1424876240DC158B642ec3,3207007197400751626258130417,"3,207,007,197.4008","3,207,007,197.4008"
0x44404EB3B5aC7e20e090ab84Eb8eb836b0f7Fc29,0,0.0000,0.0000
0xEBfa8f6a90a8d050D1790750ae3ee8597FD3D1FB,0,0.0000,0.0000
0xB8396d75303E7c85368043943B27553559Ef5EB5,0,0.0000,0.0000
0xced82b0b3b5B9779FD1ad0Bca9a3c0Ec066659e1,2418728928632551384090799687,"2,418,728,928.6326","2,418,728,928.6326"
0x13EfDDF57F471e140e6Bbc14724D5974e1E62e1b,0,0.0000,0.0000
0xA8DD06346D3ba406F1EA694d3eE909967D41B01a,0,0.0000,0.0000
0x6812F806Ac7AC2821aC7fDdD2760a42A8F31c877,0,0.0000,0.0000
0x6bfA8feBAA16EE6ea420E08DBe89f03474844fE2,2889418205383551041852310163,"2,889,418,205.3836","2,889,418,205.3836"
0x5E44B30da9b2eFc5Eb5B215E226f3D0305A48BAB,0,0.0000,0.0000
0x88Bb454fB8e04705831047759b45269F01c82171,17704376383934659417658670787,"17,704,376,383.9347","17,704,376,383.9347"
0xF299cb5f1cc49b06469b8214d4785AB792e887c9,3114227178762816233059773087,"3,114,227,178.7628","3,114,227,178.7628"
0x60527948020195b39d522Be757ADEA71f925550d,0,0.0000,0.0000
0xA95b92C820FE620b63ee21Df100A5b79b4f3212b,3893250920806510477599244738,"3,893,250,920.8065","3,893,250,920.8065"
0xc2aC584B1495624FA912f33E196d5085CE2c48c0,0,0.0000,0.0000
0xdBFe5EDA6fAf1228c6EC5F1Af2c7396d6ABC56C5,0,0.0000,0.0000
0x359dEd93A096d1b4dE33b43a6BFAc58EB5c3dBBd,844370466626715782806856567,"844,370,466.6267","844,370,466.6267"
0xFAcC0120086D1d3B2bba6ad80E70b0b09913061C,0,0.0000,0.0000
0x8e6745a81293796C0682Aec66Caaa0ECa9252D8e,9990000000000000000000000000,"9,990,000,000.0000","9,990,000,000.0000"
0x33bBfdFe9d07420Ef9682cF073A2126bc384b746,5026831530357035738068405157,"5,026,831,530.357","5,026,831,530.357"
0x8c5789A64897985AeE99DCd725c3fc19BA5b2Bad,0,0.0000,0.0000
0xa56A065aa0eE6BBA160b662C40564B2514272339,3682236127560198038270717700,"3,682,236,127.5602","3,682,236,127.5602"
0x3fEB87bCF51B210632079F6369e4D353237Da63b,0,0.0000,0.0000
0xA4c91cE3BD37c7F9116261b8f72EAbA6eb12d69e,1191712472760626250195563540,"1,191,712,472.7606","1,191,712,472.7606"
0x30912193654c43320BeD6C7f894A9E5113dd1960,12239501694649395610476884387,"12,239,501,694.6494","12,239,501,694.6494"
0xc7Aef4fD9deC1488f7Aa81cC7ae781BB55e053C8,0,0.0000,0.0000
0xbc9c87c5C7e4d936A9D45a981A460adA24610Ba2,9052176686091012500231,"9,052.1767","9,052.1767"
0x4487e4bE21aaA76eB02CaddFf96181282d506b66,7852323969801599706864007368,"7,852,323,969.8016","7,852,323,969.8016"
0x3Ce88301E48c92066Ce28c114dddA2e41dB606b4,7064178750000000121818639872,"7,064,178,750","7,064,178,750"
0x3Ee11E12cBD7C906DFD879ceD358ED1D930c16da,0,0.0000,0.0000
0xB7112231d11caA7D2F444D001d0E7f6041D016DC,0,0.0000,0.0000
0x810855109771094De42186501728B97420D0E381,9021731837429806817725823179,"9,021,731,837.4298","9,021,731,837.4298"
0x3BCc8aaDfa36C5Db739DD4f43325d31DeB703ae1,4451167927886951292947900851,"4,451,167,927.887","4,451,167,927.887"
0xB44406585202a3e216ee3be01C86317e010C024a,0,0.0000,0.0000
0x8EF77Bb8b2E1C645500A621d67994dB31331567A,4074070460647031823009844504,"4,074,070,460.647","4,074,070,460.647"
0xA5BD68712F5EC03cEE7010b4B2FBD5409F5Fc397,0,0.0000,0.0000
0x00D2292040c905A00Cde11df97306a136CC1fB3D,0,0.0000,0.0000
0xeEeDE3b7aF15C47B0C9ef9b62C99d8720C958c23,0,0.0000,0.0000
0x5236bB5d6d843D283F8416C3f28d7a254e82AF69,2702326730931504586503769833,"2,702,326,730.9315","2,702,326,730.9315"
0x886eeBe4Ea110cF5dF597dc8cE41EA1C30b7b345,13645365290135390193716179663,"13,645,365,290.1354","13,645,365,290.1354"
0x5d9BcD1670764424b61C7F24D9C400D0A00138c9,0,0.0000,0.0000
0x6269e6B3f51331e144FFa1008Aa033208B461033,0,0.0000,0.0000
0x6848befA5b117E4Ae906498e6c216d78F659A3dB,1059319131445571673176739397,"1,059,319,131.4456","1,059,319,131.4456"
0x0773293a99c13b582FA3c0a1e40DC4b88C21624d,3996000000000000056751100511,"3,996,000,000","3,996,000,000"
0x156F40D00fda6e7f7c940b51b536e6E465E81BbF,3472963566050134170372266045,"3,472,963,566.0501","3,472,963,566.0501"
0xfb9d64cbD0bCA0c56AF9fd213BEc1A49cEc59135,0,0.0000,0.0000
0xf272bA10B1761b755612DF56e4a6fF17E1C3d1Be,46516635245921164231016620380,"46,516,635,245.9212","46,516,635,245.9212"
0x4ACC6611ab17e10823550BD6394994671FAEA4bc,987805287504214162317138232,"987,805,287.5042","987,805,287.5042"
0x707b7F3D8E867434cff1DAB8971a1bea313e50b8,999000000000000032564931177,"999,000,000","999,000,000"
0x41B5f12E4dE6401897127071768339587C2e7780,12046297784145682765927,"12,046.2978","12,046.2978"
0x7A3df798Ad9dB36B0c88ef1754C3C8AC3804544b,1981319691681576967554816214,"1,981,319,691.6816","1,981,319,691.6816"
0x74F117bA83853649d6B59ABEb136aC9Bd2be3ec9,4110619015970280000000000000,"4,110,619,015.9703","4,110,619,015.9703"
0xdE96992eB3Ae50AC392e8f7C267F80Fe21a818B3,653500787045727411273035862,"653,500,787.0457","653,500,787.0457"
0x9eeeaB440c7f336ebE63dFa038D3a528578627a3,0,0.0000,0.0000
0x323D2B4a69b16B1dc551E65114d18A7736C5599D,2492119279834945783733402494,"2,492,119,279.8349","2,492,119,279.8349"
0x57Ab90378aFD4e2f675a9C667d1838076A75D7D4,0,0.0000,0.0000
0x241280ab7F9E9221E272cDe3d2aA2367CC09925F,733895948133945213575717256,"733,895,948.1339","733,895,948.1339"
0x4ff3e51D58e12Ea4d2057213F9E131Da53064993,7519056408581461593866624090,"7,519,056,408.5815","7,519,056,408.5815"
0x5d40D1c60cf7ff5d582f88d068D8918f34284fCc,1231189303530552710582837459,"1,231,189,303.5306","1,231,189,303.5306"
0x051B442974Cc13Cb4696373637b7480A1AE25BDE,1641647561042841213366298608,"1,641,647,561.0428","1,641,647,561.0428"
0x855DC1668d395706caC00FE6506d9EFfc47b8e80,0,0.0000,0.0000
0x53CA99434F8829D8fF2B9cB8107bbF5E3Ca3c302,1246808921321962895530680360,"1,246,808,921.322","1,246,808,921.322"
0xBF5cD7AdCDe56871Cda983bB51f4699aE485F454,0,0.0000,0.0000
0x074eF8d611602958AFdAd52d95aA7Ac6aA649A3B,0,0.0000,0.0000
0x28C92725f5314c71Cb8E4c97F2ED71cd4316e066,5000000000000000000000000000,"5,000,000,000.0000","5,000,000,000.0000"
0xd5665cc49a36689ABAe3FE4dB9eCb897d2fB5F10,0,0.0000,0.0000
0x954df96743D7b81163e5c5aa68fD8CA108397A3B,1758467150158820675440438579,"1,758,467,150.1588","1,758,467,150.1588"
0x757b7825dDaa24DD8E5DB8BF1682Eed8C20533AC,0,0.0000,0.0000
0xA3369605ca9808a94A4f5F0d7f15B3F1f684f96a,16702120960043371960205279178,"16,702,120,960.0434","16,702,120,960.0434"
0x2BcceDFCbCF25e48C2C395E676BDB5db7a5B674b,5574112132440982920352842955,"5,574,112,132.441","5,574,112,132.441"
0x6F25957620CE3174F8575c95CC03211b291ac2eF,51637596830954361894912137218,"51,637,596,830.9544","51,637,596,830.9544"
0x15512b1a2f63137cb2fE152fF91e8452C3B29307,0,0.0000,0.0000
0xD8D31187168B3D63Db679Be077eEf4038eE2B3cD,0,0.0000,0.0000
0x45F0d1Fc6a87c05EB1Aa01EF85Df2D86CeD7e452,11877853002895446501703076037,"11,877,853,002.8954","11,877,853,002.8954"
0x169AAEbB2beA76E04D8571C24DF42cFc8f8f841D,1110398167888734530837331329,"1,110,398,167.8887","1,110,398,167.8887"
0xD9ccdBDe5250214a1523fA5d041F4410247f2CfB,11342646928853576637298946113,"11,342,646,928.8536","11,342,646,928.8536"
0x9308b4d62cED574D5CC1d19563eC4e0788886d2F,1188081527562594012067077388,"1,188,081,527.5626","1,188,081,527.5626"
0x3B466BA72749C209A97b7BfE9Fa295EC5165B4e5,1443103748566161577519124009,"1,443,103,748.5662","1,443,103,748.5662"
0xCdF58651b540Fa32A9F73E7962254dF4Df9F7629,0,0.0000,0.0000
0x18334a9EaceFF6CAfF6A9EA74CF85D9f0F8756c1,6990113518562950834993542871,"6,990,113,518.563","6,990,113,518.563"
0xEa3049b38d3D222eaDf9497365A9A89f8AcFfCe4,1362825491574171575696383376,"1,362,825,491.5742","1,362,825,491.5742"
0x1b801A23C32426B3f067edB498326C880950199B,2150717135531125329327908715,"2,150,717,135.5311","2,150,717,135.5311"
0xB98856dCe297bB0786B19912eeE8e3A6C018d0CD,0,0.0000,0.0000
0xCeA4245d65fb26e063056F0db5d5AE50c3b88c4a,0,0.0000,0.0000
0x91F3E76093EeF7c0F019C0CB02e56a79132253A1,1503110094141875845539144204,"1,503,110,094.1419","1,503,110,094.1419"
0x90735421d8fafa001A26e38a680446097dAB5432,2671523277887305654335080632,"2,671,523,277.8873","2,671,523,277.8873"
0x46Ed3C0aF4B8c27Ca951E7f5c6E4Ae9a4436Ceaa,0,0.0000,0.0000
0xC3847b0324809af87bbc07E5a8E92a6fF8A7D202,0,0.0000,0.0000
0xF90E83F1b876b21AD5c9F1491d60EEE456569296,13540437702187950185408751836,"13,540,437,702.188","13,540,437,702.188"
0x695C30548CFD80CaA82929274d2f534BE6a50056,0,0.0000,0.0000
0x958469CbA33b176504BAFE2B2E8a8575aDB0703f,0,0.0000,0.0000
0xE42250a15A1089148AC7ba22284A8cf0abb02D27,5174783089722725541472726604,"5,174,783,089.7227","5,174,783,089.7227"
0xD49a7D765B304E22C528810fB4664aE8f5764A5D,1968834857582653687216078382,"1,968,834,857.5827","1,968,834,857.5827"
0xD67716A4beACcf5481078DD33A333CD9D65f796a,2351986756365145848348486091,"2,351,986,756.3651","2,351,986,756.3651"
0xEB163531fddE6048c3d2909322624b563d0d35d2,0,0.0000,0.0000
0xA92E1Ce681229127C476CeA0Dfb3736f6d2160A9,0,0.0000,0.0000
0xF4403EbE541Bf5a089200e7EF010E894Ce6d1AD0,3996000000000000020762575187,"3,996,000,000","3,996,000,000"
0x99E48FA28BFB9b202FBD3ac6b7Cd647B3471797E,15065738054918780557046740098,"15,065,738,054.9188","15,065,738,054.9188"
0x8a041aB7A7F5Af344Dbc9985Ac1540418824DcD6,830456115521466192772628153,"830,456,115.5215","830,456,115.5215"
0x69c23ed479cc7BE8c0c0D957cf61ddB256cC2649,0,0.0000,0.0000
0xe62A76897d4b626f89A611dB71f236De03A2c881,0,0.0000,0.0000
0x3c4BD728bdfEeda3106C368bA6559ed4fD80529A,0,0.0000,0.0000
0x0fE991b5a8B78a970244e70DAE44FB9f8688732b,0,0.0000,0.0000
0xf162a2Cb9cB3573e05650C221Df4b77B6bfe8E7c,0,0.0000,0.0000
0xc169537EE98Da92628fCb2796777A235E9D0Edc7,6593866371733565456,6.5939,6.5939
0x80c88079e518c3A96f780460f19Fa57BEcf38922,0,0.0000,0.0000
0xb3F40F64f1936c6FFf802aB49E9ee05e64e660e2,32706625898788608983951894448,"32,706,625,898.7886","32,706,625,898.7886"
0xEBB1E226eEE53f87E03Dd319Bc56EE947Cc38395,1718315355636967364661431487,"1,718,315,355.637","1,718,315,355.637"
0xd8eFda59695CE24bdB89A89dD9412f2df8B4c13d,0,0.0000,0.0000
0x32A60De0463c6ce26983D392aeaf9b9E6a77F7f8,0,0.0000,0.0000
0x43ACDC0ba73658dc9fC0016007672B27EE9a219C,0,0.0000,0.0000
0x6Cd36cCeF5dAC7B4DF49d47E9871a24cd1b18856,2311230877162591026572509114,"2,311,230,877.1626","2,311,230,877.1626"
0x3362EB53d3BacF2B90fF412485Be3c1370af751a,2943466701214678041541983254,"2,943,466,701.2147","2,943,466,701.2147"
0xF597BB4c12182ba2F0ac3EA69986EBf9936264BE,0,0.0000,0.0000
0xa9b6EE78A97248AAc5ab2816947a0f0C1dfAb520,8639907767760111568596592574,"8,639,907,767.7601","8,639,907,767.7601"
0x92296b4311F9A31c49c3B5Dc416332dF330Eb102,2358309088396830966386414677,"2,358,309,088.3968","2,358,309,088.3968"
0x35d4A50470eD973C5Bb2C0Ae27097F25a196D959,0,0.0000,0.0000
0x088773D6acCa26aa7B1055fD0142008ff9570F0E,1163138862854686959301544694,"1,163,138,862.8547","1,163,138,862.8547"
0x7E6B41D387db6905d6AD2e20685bf2C360282f1c,1634455360964818070560634535,"1,634,455,360.9648","1,634,455,360.9648"
0xfC264317c1178a9c569518c71eD89cD4B309042d,2146584505350130482218566714,"2,146,584,505.3501","2,146,584,505.3501"
0x029b337A91af1aD6b788336727Be6D0C2880eA96,3048654369395465776475643619,"3,048,654,369.3955","3,048,654,369.3955"
0xdf1D941b7Fe8081894547cCA467b39F36bb97070,1396994884501284438323717310,"1,396,994,884.5013","1,396,994,884.5013"
0x486F61E5E2127a20aDf572C4b7596127a2336b0e,31109195916037157605054809009,"31,109,195,916.0372","31,109,195,916.0372"
0xBA1819156270150c65d61bD66AeDBe7EBb4Df523,1548174848499860910798002048,"1,548,174,848.4999","1,548,174,848.4999"
0x51CF7eF41Cd0508E84188D113Fec538114aD4fDD,0,0.0000,0.0000
0x1f76BE602D83638BaCAdBD3605E79b19118457E0,1194530891347583371100322215,"1,194,530,891.3476","1,194,530,891.3476"
0x70D20c40e1BeD779009231c77Af15ff3AFE70cdC,0,0.0000,0.0000
0x81C892cfEcA30f91318E3eE9C70c6ac614B7D411,1498500000000000034492119337,"1,498,500,000","1,498,500,000"
0x00DbD3A1c812ba561E27865203f5fe436b6B6F6c,34751363053681043380665623553,"34,751,363,053.681","34,751,363,053.681"
0x9CAEB9044Da7B903033a68090A17282C69863c98,33512030100366872128762338859,"33,512,030,100.3669","33,512,030,100.3669"
0x2Ff8DD3272fcC052Da94cE6544122065ec49EBe2,0,0.0000,0.0000
0x2944858e4ff6B19851F32a7082faf6b51C4bc571,0,0.0000,0.0000
0xba4D7B1dBa08E1733858668A69662c1fb4f0f62D,10693413031413274020924141243,"10,693,413,031.4133","10,693,413,031.4133"
0xe962adc73C86e9272048C7C36F65E32F7e40c549,899929267353987478132073456,"899,929,267.354","899,929,267.354"
0xC907632D9393f9b9abd74CddFc4C2BdfEcebA5Ba,2560114381760502660711090362,"2,560,114,381.7605","2,560,114,381.7605"
0x028B0363ffD8c9DC545A4eB60C085177cd31436B,0,0.0000,0.0000
0x9797BFAE6C6f6137908AadC32f08cc5e234Bde5E,0,0.0000,0.0000
0x1Ad1914d3eabf44c8eA817CFF6aa6f6b8db9269e,4995000000000000000000000000,"4,995,000,000.0000","4,995,000,000.0000"
0x89170679E59705C47a3e1cfA3F9b984B65328Ec2,0,0.0000,0.0000
0xcDa9837f9C4f099adaF68f165E44F4779dc1F1d1,1978104823562111534118218388,"1,978,104,823.5621","1,978,104,823.5621"
0xd4b29ad1d70E4B65E1990d64496A127E9D800F81,20006673300000000024680375825,"20,006,673,300","20,006,673,300"
0xf0A9311Ca2b1977331460E9Be5402D252b2A5f82,999000000000000004211118216,"999,000,000","999,000,000"
0x7c0Df51526C6956f29b36AC24fc863085Dbe7e7B,0,0.0000,0.0000
0xe41fa3e50b457fba1C72cD49CcaB7E12B96eEC51,772505406364367395613855886,"772,505,406.3644","772,505,406.3644"
0xD97c5ed60227626C38175e4D064c9E6c5bB30B26,779944112214016846472261228,"779,944,112.214","779,944,112.214"
0xc60d31991CDebbC8c2603b808bE5aa3CaD6adF27,7712762359372392312166877395,"7,712,762,359.3724","7,712,762,359.3724"
0xE39634ca920081fEFa72674C4E4196567a2F416D,917653175427306623143741327,"917,653,175.4273","917,653,175.4273"
0xCD6E1a903622a4514f849516698c48c83Ec20d59,1047338344616429198603119950,"1,047,338,344.6164","1,047,338,344.6164"
0x86393502158cfF57B6ebc937A5cDF744E1663B58,915474531241702118541250025,"915,474,531.2417","915,474,531.2417"
0xf616FFBb53eF66996Bc7E195800e30F146d48396,1223425350000000003525042338,"1,223,425,350","1,223,425,350"
0xd144A387B476c81d924b6b13797804eC84B20471,0,0.0000,0.0000
0x58f1bA1f8EfF715a1EB462ee0e090942335b25BE,3131808796245531810005042281,"3,131,808,796.2455","3,131,808,796.2455"
0xeF8497105a4A203fe2ea922291698743Aa1546db,0,0.0000,0.0000
